nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF(%);deltaMIT(%);deltaDiff(%);deltaEff(%);deltaTimeH(%);deltaBug(%);deltaFiles(qtd);totalFiles(qtd)
snipsco/snips-nlu;0.19.3;VR;0;0;0;0;22;96,5;-384;-355;0,0;0,0;0,0;0,0;0,0;0,0;0;115
snipsco/snips-nlu;0.19.4;VR;0;0;1;1;1;96,6;353;352;0,24;0,6;5,0;0,0;0,0;-14,29;2;117
snipsco/snips-nlu;0.19.5;VR;0;0;0;0;35;96,6;-93;-169;0,0;0,0;0,0;0,0;0,0;0,0;0;117
snipsco/snips-nlu;0.19.6;VR;0;0;1;1;16;96,6;299;243;0,11;0,14;0,0;0,0;0,0;0,0;1;118
snipsco/snips-nlu;0.19.7;VR;0;0;1;1;55;96,6;518;391;-0,35;0,15;0,0;0,0;0,0;0,0;1;119
snipsco/snips-nlu;0.19.7.1;VR;0;0;1;1;20;96,6;351;298;0,05;-0,15;0,0;0,0;0,0;0,0;-1;118
snipsco/snips-nlu;0.19.8;VR;0;0;1;1;0;96,7;717;579;-0,86;0,18;-1,02;17,07;17,07;16,67;2;120
snipsco/snips-nlu;0.20.0;VR;0;0;1;1;6;96,7;1711;1322;-1,21;-0,18;1,03;1,11;1,11;0,0;2;122
snipsco/snips-nlu;0.20.1;VR;0;0;1;1;51;96,7;420;324;-2,44;-1,89;0,0;0,85;0,85;0,0;1;123
snipsco/snips-nlu;0.20.2;VR;0;0;1;0;132;96,7;74;64;2,1;0,0;0,0;0,0;0,0;0,0;0;123
snorkel-team/snorkel;v0.4;VR;1;0;0;0;322;0;0;0;0;0;0;0;0;0;0;33
snorkel-team/snorkel;v0.5;VR;0;0;1;1;5;80,0;2239;1467;-1,46;6,3;-13,71;-14,05;-14,05;-4,31;12;45
snorkel-team/snorkel;v0.6.2;VR;0;0;1;1;178;89,6;6557;3843;-1,24;-3,17;30,22;55,66;55,66;13,26;32;77
snorkel-team/snorkel;v0.6.3;VR;0;0;1;1;292;89,9;1550;974;-0,28;-1,42;-8,64;-5,38;-5,38;0,95;12;89
snorkel-team/snorkel;v0.7.0-beta;VR;0;0;1;1;55;91,3;901;569;2,4;-0,86;-16,1;-39,75;-39,75;-18,79;14;103
snorkel-team/snorkel;v0.9.0;VR;0;0;0;1;414;83,3;-1110;-1375;13,97;11,43;-82,3;-99,25;-99,25;-96,11;41;144
snorkel-team/snorkel;v0.9.1;VR;0;0;1;1;22;83,4;452;280;-0,32;-0,27;0,0;0,0;0,0;0,0;1;145
snorkel-team/snorkel;v0.9.2;VR;0;0;1;1;47;83,4;144;122;0,0;-0,34;0,0;0,0;0,0;0,0;0;145
snorkel-team/snorkel;v0.9.3;VR;0;0;0;0;20;83,4;-10;8;0,0;0,0;0,0;0,0;0,0;0,0;0;145
snorkel-team/snorkel;v0.9.4;VR;0;0;1;1;145;84,2;207;99;0,0;0,34;0,0;0,0;0,0;0,0;1;146
snorkel-team/snorkel;v0.9.5;VR;0;0;1;0;2;84,2;2;2;0,0;0,0;0,0;0,0;0,0;0,0;0;146
soimort/you-get;v0.3.16;VR;1;0;0;0;317;0;0;0;0;0;0;0;0;0;0;49
soimort/you-get;v0.3.17;VR;0;0;1;1;8;98,0;63;8;0,16;0,16;-0,66;0,0;0,0;1,42;1;50
soimort/you-get;v0.3.18;VR;0;0;1;1;8;98,0;36;17;0,0;0,83;0,0;0,0;0,0;0,0;0;50
soimort/you-get;v0.3.20;VR;0;0;1;1;27;98,1;136;105;1,97;1,87;-11,33;-35,75;-35,75;-9,14;4;54
soimort/you-get;v0.3.21;VR;0;0;0;0;2;98,1;-1;-3;0,0;0,0;0,0;0,0;0,0;0,0;0;54
soimort/you-get;v0.3.22;VR;0;0;1;1;62;82,6;87;64;1,15;0,97;-14,29;-17,66;-17,66;-21,46;15;69
soimort/you-get;v0.3.23;VR;0;0;1;0;5;82,6;30;26;0,0;0,0;0,0;0,0;0,0;0,0;0;69
soimort/you-get;v0.3.24;VR;0;0;0;1;7;82,4;-475;-421;4,51;4,01;-8,33;-27,27;-27,27;-3,94;5;74
soimort/you-get;v0.3.25;VR;0;0;1;1;51;82,4;49;45;-4,31;-0,08;0,0;0,0;0,0;0,0;0;74
soimort/you-get;v0.3.26;VR;0;0;1;1;50;82,7;56;45;0,36;0,04;9,09;-4,85;-4,85;-2,29;1;75
soimort/you-get;v0.3.27;VR;0;0;1;0;6;82,7;9;8;-0,2;0,0;0,0;0,0;0,0;0,0;0;75
soimort/you-get;v0.3.28;VR;0;0;1;0;7;83,1;63;46;2,46;0,0;0,0;0,0;0,0;0,0;2;77
soimort/you-get;v0.3.28.1;VR;0;0;1;0;7;83,1;3;4;0,0;0,0;0,0;0,0;0,0;0,0;0;77
soimort/you-get;v0.3.28.2;VR;0;0;0;0;44;83,1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;77
soimort/you-get;v0.3.28.3;VR;0;0;1;1;34;83,8;105;79;1,85;0,04;0,0;5,09;5,09;2,34;3;80
soimort/you-get;v0.3.29;VR;0;0;1;1;12;84,0;45;37;0,04;0,05;0,0;-4,85;-4,85;-2,29;1;81
soimort/you-get;v0.3.30dev-20140629;VR;0;0;0;1;31;84,0;-139;-115;-2,25;-0,77;-5,56;0,0;0,0;-0,76;0;81
soimort/you-get;v0.3.30dev-20140716;VR;0;0;1;1;17;84,3;179;116;2,11;0,74;5,88;27,11;27,11;2,36;2;83
soimort/you-get;v0.3.30dev-20140723;VR;0;0;1;1;14;83,5;310;190;-0,15;-0,09;0,0;13,68;13,68;4,88;2;85
soimort/you-get;v0.3.30dev-20140730;VR;0;0;1;0;0;83,5;16;11;0,0;0,0;0,0;0,0;0,0;0,0;0;85
soimort/you-get;v0.3.30dev-20140806;VR;0;0;1;1;7;83,7;199;143;0,34;0,13;8,33;5,66;5,66;2,4;1;86
soimort/you-get;v0.3.30dev-20140812;VR;0;0;1;1;5;83,9;76;65;-0,04;-0,05;7,69;5,36;5,36;2,34;1;87
soimort/you-get;v0.3.30dev-20140820;VR;0;0;1;0;9;83,9;5;4;0,0;0,0;0,0;0,0;0,0;0,0;0;87
soimort/you-get;v0.3.30dev-20140907;VR;0;0;1;1;17;83,9;91;45;0,0;0,0;0,0;9,09;9,09;21,5;0;87
soimort/you-get;v0.3.30;VR;0;0;1;0;15;83,9;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0;87
soimort/you-get;v0.3.31;VR;0;0;1;1;41;84,3;134;114;-0,82;-0,38;0,0;0,0;0,0;0,0;2;89
soimort/you-get;v0.3.32;VR;0;0;1;0;39;84,6;60;46;-0,46;0,0;0,0;0,0;0,0;0,0;2;91
soimort/you-get;v0.3.33;VR;0;0;1;1;182;84,9;276;157;1,0;0,3;0,0;-8,33;-8,33;0,0;2;93
soimort/you-get;v0.3.34;VR;0;0;1;0;32;85,3;244;232;0,0;0,0;0,0;0,0;0,0;0,0;2;95
soimort/you-get;v0.3.35;VR;0;0;1;1;70;86,3;260;115;0,8;1,01;-14,29;-37,84;-37,84;-33,03;7;102
soimort/you-get;v0.3.36;VR;0;0;1;1;15;86,5;62;45;0,51;1,02;-5,56;-13,0;-13,0;-16,76;2;104
soimort/you-get;v0.4.111;VR;0;0;1;1;18;87,0;565;463;0,99;0,78;5,88;0,0;0,0;-11,11;4;108
soimort/you-get;v0.4.125;VR;0;0;1;1;6;87,2;76;51;0,78;0,03;0,0;-9,09;-9,09;0,0;1;109
soimort/you-get;v0.4.134;VR;0;0;1;0;11;87,2;6;6;0,0;0,0;0,0;0,0;0,0;0,0;0;109
soimort/you-get;v0.4.136;VR;0;0;0;0;0;87,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;109
soimort/you-get;v0.4.156;VR;0;0;1;1;3;87,4;131;89;0,07;0,07;0,0;0,0;0,0;0,0;2;111
soimort/you-get;v0.4.167;VR;0;0;1;0;10;87,4;20;17;0,0;0,0;0,0;0,0;0,0;0,0;0;111
soimort/you-get;v0.4.176;VR;0;0;1;0;2;87,4;8;7;0,0;0,0;0,0;0,0;0,0;0,0;0;111
soimort/you-get;v0.4.192;VR;0;0;1;1;16;87,4;94;58;0,07;1,04;0,0;1,06;1,06;5,28;0;111
soimort/you-get;v0.4.210;VR;0;0;1;1;6;87,5;96;58;0,52;0,57;0,0;5,56;5,56;5,56;1;112
soimort/you-get;v0.4.217;VR;0;0;1;0;6;87,5;7;7;-0,0;0,0;0,0;0,0;0,0;0,0;0;112
soimort/you-get;v0.4.232;VR;0;0;1;1;9;87,7;135;111;-0,55;-1,08;0,0;0,0;0,0;0,0;2;114
soimort/you-get;v0.4.236;VR;0;0;1;0;8;87,7;21;19;0,0;0,0;0,0;0,0;0,0;0,0;0;114
soimort/you-get;v0.4.245;VR;0;0;0;0;3;87,7;-31;32;0,0;0,0;0,0;0,0;0,0;0,0;0;114
soimort/you-get;v0.4.266;VR;0;0;0;1;23;87,7;-3;-4;0,0;0,57;0,0;8,87;8,87;8,87;0;114
soimort/you-get;v0.4.272;VR;0;0;1;0;2;87,7;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0;114
soimort/you-get;v0.4.293;VR;0;0;1;1;14;87,8;64;41;-0,04;-1,09;0,0;3,32;3,32;3,32;1;115
soimort/you-get;v0.4.306;VR;0;0;1;0;10;87,8;7;7;0,0;0,0;0,0;0,0;0,0;0,0;0;115
soimort/you-get;v0.4.324;VR;0;0;1;1;5;87,9;94;76;-0,03;-0,04;0,0;-3,21;-3,21;-3,21;1;116
soimort/you-get;v0.4.330;VR;0;0;0;0;5;87,9;-14;-13;0,0;0,0;0,0;0,0;0,0;0,0;0;116
soimort/you-get;v0.4.350;VR;0;0;1;1;7;88,1;196;131;-0,81;-0,07;0,0;21,16;21,16;11,7;2;118
soimort/you-get;v0.4.365;VR;0;0;1;1;9;88,1;74;67;-1,28;-0,81;0,0;0,0;0,0;0,0;0;118
soimort/you-get;v0.4.390;VR;0;0;1;0;35;88,1;65;38;0,0;0,0;0,0;0,0;0,0;0,0;0;118
soimort/you-get;v0.4.424;VR;0;0;1;1;23;88,5;317;237;-1,03;-1,8;15,48;51,12;51,12;14,97;4;122
soimort/you-get;v0.4.455;VR;0;0;1;0;31;88,5;46;31;0,0;0,0;0,0;0,0;0,0;0,0;0;122
soimort/you-get;v0.4.486;VR;0;0;1;1;15;88,6;264;110;-1,35;-0,47;1,03;16,05;16,05;2,05;1;123
soimort/you-get;v0.4.523;VR;0;0;1;1;27;88,7;177;85;0,67;0,23;0,0;-5,04;-5,04;-0,02;1;124
soimort/you-get;v0.4.536;VR;0;0;0;1;18;88,7;-147;-96;0,0;0,0;3,57;-3,95;-3,95;-1,97;0;124
soimort/you-get;v0.4.555;VR;0;0;1;1;32;88,9;334;202;-1,13;0,24;6,17;11,17;11,17;0,0;2;126
soimort/you-get;v0.4.575;VR;0;0;1;1;41;89,0;250;206;0,47;0,02;-2,56;-1,38;-1,38;-2,03;1;127
soimort/you-get;v0.4.595;VR;0;0;1;1;16;89,1;205;170;-0,47;-0,02;5,96;2,46;2,46;2,07;1;128
soimort/you-get;v0.4.626;VR;0;0;1;1;52;89,1;86;63;0,47;0,02;-0,66;0,33;0,33;2,03;1;129
soimort/you-get;v0.4.648;VR;0;0;0;0;22;88,8;-208;-155;0,0;0,0;0,0;0,0;0,0;0,0;-4;125
soimort/you-get;v0.4.652;VR;0;0;0;0;1;88,8;-2;-1;0,0;0,0;0,0;0,0;0,0;0,0;0;125
soimort/you-get;v0.4.715;VR;0;0;1;1;73;89,0;245;218;-1,4;-0,49;1,33;36,14;36,14;36,14;2;127
soimort/you-get;v0.4.775;VR;0;0;1;1;83;89,1;547;302;-0,1;-1,34;2,5;19,6;19,6;8,69;1;128
soimort/you-get;v0.4.803;VR;0;0;1;1;15;89,1;191;161;-0,45;-0,49;4,43;8,3;8,3;4,8;0;128
soimort/you-get;v0.4.900;VR;0;0;1;1;50;89,5;874;812;-0,59;-1,29;1,2;-6,11;-6,11;-5,94;5;133
soimort/you-get;v0.4.909;VR;0;0;1;0;1;89,5;23;14;0,0;0,0;0,0;0,0;0,0;0,0;0;133
soimort/you-get;v0.4.915;VR;0;0;0;0;4;89,5;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;133
soimort/you-get;v0.4.939;VR;0;0;1;1;27;89,6;88;65;0,07;0,12;-1,54;-8,88;-8,88;-3,33;1;134
soimort/you-get;v0.4.964;VR;0;0;1;0;35;89,6;17;11;0,0;0,0;0,0;0,0;0,0;0,0;0;134
soimort/you-get;v0.4.985;VR;0;0;1;1;10;89,7;222;166;-0,62;-0,45;0,0;6,43;6,43;4,94;2;136
soimort/you-get;v0.4.990;VR;0;0;0;0;5;89,7;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;136
soimort/you-get;v0.4.995;VR;0;0;0;0;2;89,7;-5;-4;0,0;0,0;0,0;0,0;0,0;0,0;0;136
soimort/you-get;v0.4.1011;VR;0;0;1;1;19;89,9;193;156;0,56;0,34;1,56;-3,12;-3,12;-1,42;3;139
soimort/you-get;v0.4.1025;VR;0;0;1;0;48;89,9;7;5;0,0;0,0;0,0;0,0;0,0;0,0;0;139
soimort/you-get;v0.4.1040;VR;0;0;1;1;20;90,0;91;67;-0,55;-0,33;0,35;3,22;3,22;1,44;1;140
soimort/you-get;v0.4.1060;VR;0;0;1;0;45;90,0;27;26;0,0;0,0;0,0;0,0;0,0;0,0;0;140
soimort/you-get;v0.4.1077;VR;0;0;0;1;30;90,0;-32;-28;0,62;0,64;-1,88;-9,16;-9,16;-2,96;0;140
soimort/you-get;v0.4.1099;VR;0;0;1;1;43;90,1;78;56;0,07;0,31;1,56;13,52;13,52;4,52;1;141
soimort/you-get;v0.4.1120;VR;0;0;1;1;42;90,1;66;37;-0,07;-0,3;-1,54;-3,03;-3,03;5,21;1;142
soimort/you-get;v0.4.1128;VR;0;0;1;0;2;90,1;31;23;0,0;0,0;0,0;0,0;0,0;0,0;0;142
soimort/you-get;v0.4.1140;VR;0;0;1;0;28;90,1;9;3;0,0;0,0;0,0;6,71;6,71;0,0;0;142
soimort/you-get;v0.4.1148;VR;0;0;1;0;4;90,1;43;38;0,0;0,0;0,0;0,0;0,0;0,0;0;142
soimort/you-get;v0.4.1164;VR;0;0;1;1;47;90,1;41;29;-0,62;0,0;1,92;9,21;9,21;5,78;0;142
soimort/you-get;v0.4.1167;VR;0;0;1;0;10;90,1;2;1;0,0;0,0;0,0;0,0;0,0;0,0;0;142
soimort/you-get;v0.4.1181;VR;0;0;1;1;23;90,2;142;132;0,55;-0,31;-0,35;0,0;0,0;-0,69;1;143
soimort/you-get;v0.4.1193;VR;0;0;1;1;17;90,3;255;215;-1,48;-0,81;1,12;4,82;4,82;2,55;1;144
soimort/you-get;v0.4.1205;VR;0;0;1;1;32;90,3;11;5;0,0;0,0;0,0;-2,46;-2,46;-0,56;0;144
soimort/you-get;v0.4.1210;VR;0;0;1;0;29;90,3;19;15;0,0;0,0;0,0;0,0;0,0;0,0;0;144
soimort/you-get;v0.4.1256;VR;0;0;0;0;4;90,0;-197;-173;0,0;0,0;0,0;4,71;4,71;0,0;-4;140
soimort/you-get;v0.4.1270;VR;0;0;1;0;16;90,0;69;58;0,0;0,0;0,0;0,0;0,0;0,0;0;140
soimort/you-get;v0.4.1295;VR;0;0;1;0;48;90,0;45;33;0,0;0,0;0,0;0,0;0,0;0,0;0;140
soimort/you-get;v0.4.1302;VR;0;0;1;0;13;90,0;26;22;0,0;0,0;0,0;0,0;0,0;0,0;0;140
soimort/you-get;v0.4.1314;VR;0;0;1;0;34;90,0;11;1;0,0;0,0;0,0;0,0;0,0;0,0;0;140
soimort/you-get;v0.4.1328;VR;0;0;1;1;52;90,0;10;9;-0,03;0,0;-0,41;0,0;0,0;0,0;0;140
soimort/you-get;v0.4.1347;VR;0;0;0;1;38;89,9;-35;-29;-0,42;0,0;0,0;2,41;2,41;0,56;-1;139
soimort/you-get;v0.4.1355;VR;0;0;1;0;15;89,9;16;16;0,0;0,0;0,0;0,0;0,0;0,0;0;139
soimort/you-get;v0.4.1388;VR;0;0;1;0;95;90,1;624;479;0,0;0,0;0,0;0,0;0,0;0,0;2;141
soimort/you-get;v0.4.1403;VR;0;0;1;0;29;90,1;39;34;0,0;0,0;0,0;0,0;0,0;0,0;0;141
soimort/you-get;v0.4.1410;VR;0;0;1;1;36;90,1;27;26;-0,14;0,0;0,0;0,0;0,0;7,36;0;141
soimort/you-get;v0.4.1423;VR;0;0;0;1;21;89,9;-120;-101;-0,27;-2,16;0,42;3,74;3,74;3,86;-3;138
soimort/you-get;v0.4.1432;VR;0;0;1;0;7;89,9;36;32;0,0;0,0;0,0;0,0;0,0;0,0;0;138
spotify/luigi;v1.0.20;VR;1;0;0;0;604;0;0;0;0;0;0;0;0;0;0;136
spotify/luigi;1.0.24;VR;0;0;1;1;269;90,3;7133;2993;7,97;-0,08;41,67;93,84;93,84;47,32;8;144
spotify/luigi;1.1.0;VR;0;0;1;1;25;96,6;4022;2539;-1,87;-2,33;5,88;11,97;11,97;15,57;1;145
spotify/luigi;1.1.1;VR;0;0;1;1;9;96,8;1072;552;0,39;0,09;0,0;-7,26;-7,26;-9,69;9;154
spotify/luigi;v1.2.0;VR;0;0;1;1;71;97,6;446;64;-0,59;1,22;0,0;-7,41;-7,41;-8,33;13;167
spotify/luigi;v1.2.1;VR;0;0;0;0;0;97,6;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;167
spotify/luigi;1.2.1;VR;0;0;0;0;0;97,6;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;167
spotify/luigi;1.3.0;VR;0;0;1;1;31;97,7;1616;946;1,15;0,51;-11,11;-10,33;-10,33;-0,04;8;175
spotify/luigi;2.0.0;VR;0;0;1;1;119;98,4;4045;2563;-1,91;-1,82;12,5;11,52;11,52;0,04;9;184
spotify/luigi;2.0.1;VR;0;0;1;1;43;98,4;1410;851;-0,64;-0,03;0,0;-3,17;-3,17;-0,02;3;187
spotify/luigi;2.1.0;VR;0;0;1;1;118;98,5;4126;2316;-1,53;-0,55;0,0;11,54;11,54;0,02;13;200
spotify/luigi;2.1.1;VR;0;0;1;0;5;98,5;474;111;0,0;0,0;0,0;0,0;0,0;0,0;0;200
spotify/luigi;2.2.0;VR;0;0;1;1;93;98,5;1196;794;-0,26;0,52;0,0;0,0;0,0;8,29;6;206
spotify/luigi;2.3.0;VR;0;0;1;1;35;99,0;1885;1234;-0,79;-0,28;0,0;21,31;21,31;1,46;0;206
spotify/luigi;2.3.1;VR;0;0;1;0;13;99,0;97;69;0,0;0,0;0,0;0,0;0,0;0,0;0;206
spotify/luigi;2.3.2;VR;0;0;1;1;26;99,0;311;234;-0,12;-0,86;0,0;0,0;0,0;0,0;0;206
spotify/luigi;2.3.3;VR;0;0;1;0;31;99,0;915;731;0,0;0,0;0,0;0,0;0,0;0,0;0;206
spotify/luigi;2.4.0;VR;0;0;0;1;42;98,1;-2347;-1601;-0,31;0,0;0,0;-9,13;-9,13;-0,71;4;210
spotify/luigi;2.5.0;VR;0;0;1;1;39;98,1;437;298;0,31;0,7;0,0;10,05;10,05;0,0;0;210
spotify/luigi;2.6.0;VR;0;0;1;1;31;98,1;597;365;-0,37;-1,32;0,0;0,71;0,71;0,0;-1;209
spotify/luigi;2.6.1;VR;0;0;1;1;32;98,1;532;247;0,28;1,09;0,0;-1,42;-1,42;0,0;4;213
spotify/luigi;2.6.2;VR;0;0;1;0;84;98,1;657;433;0,0;0,0;0,0;0,0;0,0;0,0;2;215
spotify/luigi;2.7.0;VR;0;0;1;1;80;98,1;192;156;-0,56;-1,27;0,0;0,72;0,72;0,0;-1;214
spotify/luigi;2.7.1;VR;0;0;1;0;41;98,1;684;488;-0,01;0,0;0,0;0,71;0,71;0,0;0;214
spotify/luigi;2.7.2;VR;0;0;1;1;111;98,1;558;344;-1,04;-0,84;2,78;0,0;0,0;0,72;2;216
spotify/luigi;2.7.3;VR;0;0;1;0;48;98,2;655;417;0,0;0,0;0,0;0,0;0,0;0,0;2;218
spotify/luigi;2.7.4;VR;0;0;1;1;29;98,2;172;95;0,42;0,64;-2,7;0,0;0,0;-0,71;1;219
spotify/luigi;2.7.5;VR;0;0;0;0;1;98,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;219
spotify/luigi;2.7.6;VR;0;0;1;1;90;98,2;539;445;-0,41;-0,64;5,56;0,0;0,0;4,92;1;220
spotify/luigi;2.7.7;VR;0;0;1;1;44;98,3;1846;1067;1,49;2,29;-5,26;-10,41;-10,41;-4,69;12;232
spotify/luigi;2.7.8;VR;0;0;0;0;0;98,3;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;232
spotify/luigi;2.7.9;VR;0;0;1;0;35;98,3;151;118;0,0;0,0;0,0;0,0;0,0;0,0;0;232
spotify/luigi;2.8.0;VR;0;0;1;1;35;98,3;763;540;0,0;-0,88;0,0;0,0;0,0;0,0;2;234
spotify/luigi;2.8.1;VR;0;0;1;1;39;98,3;605;380;0,05;0,68;0,0;-8,64;-8,64;-4,17;4;238
spotify/luigi;2.8.2;VR;0;0;1;0;1;98,3;7;6;0,0;0,0;0,0;0,0;0,0;0,0;0;238
spotify/luigi;2.8.3;VR;0;0;1;1;35;98,4;1275;893;-1,17;-1,47;0,0;0,0;0,0;0,2;6;244
spotify/luigi;2.8.4;VR;0;0;1;1;110;98,0;755;394;-0,58;-1,15;0,0;0,0;0,0;4,14;7;251
spotify/luigi;2.8.5;VR;0;0;1;1;3;98,0;88;66;-0,51;-0,3;0,0;0,0;0,0;0,0;0;251
spotify/luigi;2.8.6;VR;0;0;1;0;13;98,0;2;2;0,0;0,0;0,0;0,0;0,0;0,0;0;251
spotify/luigi;2.8.7;VR;0;0;1;1;23;98,0;709;473;-0,51;-0,31;0,0;0,0;0,0;0,0;2;253
spotify/luigi;2.8.8;VR;0;0;1;0;59;98,0;5;3;0,0;0,0;0,0;0,0;0,0;0,0;0;253
spotify/luigi;2.8.9;VR;0;0;1;1;15;98,0;123;93;-0,53;-0,25;0,0;0,01;0,01;0,72;0;253
spotify/luigi;2.8.10;VR;0;0;1;1;87;98,0;378;259;0,09;0,18;0,0;-0,01;-0,01;-0,71;1;254
spotify/luigi;2.8.11;VR;0;0;1;1;41;98,0;165;114;-0,3;-0,63;0,0;0,0;0,0;0,0;1;255
spotify/luigi;3.0.0b2;VR;0;0;0;1;48;98,0;-2265;-1567;0,3;0,26;0,0;-11,98;-11,98;-3,97;-5;250
spotify/luigi;2.8.12;VR;0;0;1;1;0;98,0;2472;1694;-0,3;-0,26;0,0;13,61;13,61;4,14;5;255
spotify/luigi;2.8.13;VR;0;0;1;1;70;98,1;483;335;-0,16;-0,48;0,0;0,01;0,01;0,72;2;257
spotify/luigi;3.0.0;VR;0;0;0;1;34;98,0;-2474;-1696;0,04;0,27;0,0;-7,42;-7,42;-0,71;-5;252
spyoungtech/grequests;v0.4.0;VR;1;0;0;0;2636;0;0;0;0;0;0;0;0;0;0;3
spyoungtech/grequests;v0.5.0;VR;0;0;1;1;248;100,0;2;2;-2,68;-2,03;41,03;93,46;93,46;37,18;0;3
spyoungtech/grequests;v0.6.0;VR;0;0;1;1;3;100,0;8;6;1,47;-1,15;0,0;0,0;0,0;0,0;0;3
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.7;VR;1;0;0;0;1622;0;0;0;0;0;0;0;0;0;0;16
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.8;VR;0;0;1;0;53;81,2;2;2;0,0;0,0;0,0;0,0;0,0;0,0;0;16
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.9;VR;0;0;1;1;139;89,5;787;576;-5,93;-0,44;9,38;12,03;12,03;4,14;3;19
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.10;VR;0;0;1;1;23;89,5;21;16;-0,46;-5,94;0,0;0,0;0,0;0,0;0;19
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.11;VR;0;0;0;0;95;89,5;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;19
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.12-pre;VR;0;0;1;1;33;90,0;67;46;-0,12;-0,03;-4,29;-5,37;-5,37;-1,99;1;20
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.12;VR;0;0;0;0;137;90,0;-3;-1;0,0;0,0;0,0;0,0;0,0;0,0;0;20
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.13;VR;0;0;1;1;324;90,0;224;175;-2,07;-0,16;0,0;0,0;0,0;0,0;0;20
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.14;VR;0;0;1;0;54;90,0;16;14;0,0;0,0;0,0;0,0;0,0;0,0;0;20
sripathikrishnan/redis-rdb-tools;rdbtools-0.1.15;VR;0;0;1;1;552;90,5;98;86;1,99;0,05;-4,48;5,67;5,67;2,03;1;21
StackStorm/st2;v0.8.0;VR;1;0;0;0;314;0;0;0;0;0;0;0;0;0;0;451
StackStorm/st2;v0.8.1;VR;0;0;1;0;6;80,7;214;94;0,0;0,0;0,0;0,0;0,0;0,0;0;451
StackStorm/st2;v0.8.2;VR;0;0;1;0;2;80,7;73;58;0,0;0,0;0,0;0,0;0,0;0,0;0;451
StackStorm/st2;v0.8.3;VR;0;0;1;1;49;80,8;128;68;0,19;0,24;0,0;20,0;20,0;46,5;1;452
StackStorm/st2;v0.9.0;VR;0;0;1;1;0;81,2;5205;3265;-1,55;-1,63;0,0;33,33;33,33;3,36;44;496
StackStorm/st2;v0.9.1;VR;0;0;1;0;14;81,2;54;40;0,0;0,0;0,0;0,0;0,0;0,0;0;496
StackStorm/st2;v0.9.2;VR;0;0;1;0;13;81,2;1;1;0,0;0,0;0,0;0,0;0,0;0,0;0;496
StackStorm/st2;v0.11.0;VR;0;0;1;1;11;82,1;5855;3526;1,93;1,47;0,0;-70,28;-70,28;-60,38;67;563
StackStorm/st2;v0.11.1;VR;0;0;1;0;2;82,1;12;12;0,0;0,0;0,0;0,0;0,0;0,0;0;563
StackStorm/st2;v0.11.2;VR;0;0;1;1;4;82,1;104;66;-0,05;-0,25;0,0;0,0;0,0;0,0;0;563
StackStorm/st2;v0.11.3;VR;0;0;0;0;19;82,1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;563
StackStorm/st2;v0.11.4;VR;0;0;0;0;0;82,1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;563
StackStorm/st2;v0.11.5;VR;0;0;1;0;1;82,1;10;6;0,0;0,0;0,0;0,0;0,0;0,0;0;563
StackStorm/st2;v0.11.6;VR;0;0;1;1;0;82,1;158;58;0,05;-0,01;0,0;0,0;0,0;0,0;2;565
StackStorm/st2;v0.12.0;VR;0;0;1;1;19;82,1;4992;2779;1,09;0,83;0,0;0,0;0,0;0,0;56;621
StackStorm/st2;v0.12.1;VR;0;0;1;1;10;82,2;212;160;-0,18;-0,01;0,0;0,0;0,0;0,0;1;622
StackStorm/st2;v0.12.2;VR;0;0;1;0;11;82,2;7;7;0,0;0,0;0,0;0,0;0,0;0,0;0;622
StackStorm/st2;v0.13.0;VR;0;0;1;1;14;82,6;4921;3035;-0,12;-0,57;0,0;0,0;0,0;0,0;35;657
StackStorm/st2;v0.13.1;VR;0;0;1;1;3;82,7;220;153;-0,04;-0,22;0,0;0,0;0,0;0,0;1;658
StackStorm/st2;v0.13.2;VR;0;0;1;1;13;82,8;188;99;0,1;0,22;0,0;0,0;0,0;0,0;3;661
