nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;qtDiasChangedRel;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF;deltaMIT;deltaDiff;deltaEff;deltaTimeH;deltaBug;deltaFiles(qtd);totalFiles(qtd)
asciimoo/searx;v0.11.0;VR;0;0;1;1;126;126;96;1334;975;-0,341;-1,056;0;-1,348;-0,0749;0;11;177
asciimoo/searx;v0.12.0;VR;0;0;1;1;145;145;97,3;805;582;-0,086;-1,151;0;1,348;0,0749;0,0005;7;184
asciimoo/searx;v0.13.0;VR;0;0;1;1;170;170;98,4;1512;1210;-1,454;-0,304;0;0;0;0;8;192
asciimoo/searx;v0.14.0;VR;0;0;1;1;87;89;98,5;66;18;0,8;0,144;0;-4,5;-0,25;0;3;195
asciimoo/searx;v0.15.0;VR;0;0;1;1;322;322;98,5;513;371;-1,373;-0,029;0;4,5;0,25;0;4;199
asciimoo/searx;v0.16.0;VR;0;0;1;1;389;389;98,4;-8874;-8233;-1,343;-0,143;1,0769;139,1369;7,7298;0,01481;-70;129
asciinema/asciinema;v1.4.0;VR;0;0;1;1;0;0;91,7;57;32;0;0;0;29,1045;1,6169;0,00245;0;24
asciinema/asciinema;v2.0.0;VR;0;0;1;1;2;2;92,3;402;297;-0,76;-0,76;0,3949;15,0376;0,8354;0,00255;2;26
asciinema/asciinema;v2.0.1;VR;0;0;1;1;51;51;89,3;87;66;-0,079;-0,079;0;5,3774;0,2987;0,00119;2;28
asciinema/asciinema;v2.0.2;VR;0;0;1;1;522;522;89,3;63;44;-1,596;-1,472;0;16,7595;0,9311;0,0028;0;28
automagica/automagica;v1.0.10;VR;0;0;1;1;64;64;88,9;28;25;-0,067;-0,067;0;0;0;0;0;18
automl/auto-sklearn;0.1.1;VR;0;0;1;1;42;42;95,3;-73;-201;0,055;0,643;0;0;0;0;2;275
automl/auto-sklearn;0.1.3;VR;0;0;1;1;88;88;92,4;-1891;-1252;1,939;2,87;-0,1731;-14,8097;-0,8228;-0,00325;-12;263
automl/auto-sklearn;v.0.2.0;VR;0;0;1;1;81;81;92,4;97;-41;0,051;-0,203;0;1,5328;0,0852;0;1;264
automl/auto-sklearn;v.0.2.1;VR;0;0;1;1;141;141;92,5;-231;-205;-0,198;-1,273;0,1548;5,1699;0,2872;0,00086;2;266
automl/auto-sklearn;v.0.3.0;VR;0;0;1;1;93;93;92,7;1061;978;0,198;0,237;-0,0714;-5,2125;-0,2896;0;8;274
automl/auto-sklearn;v.0.4.0;VR;0;0;1;1;165;165;92,7;2728;2166;-0,171;-0,237;-0,0833;-1,4902;-0,0828;-0,00086;1;275
automl/auto-sklearn;v.0.4.1;VR;0;0;1;1;146;146;92,8;569;429;0,024;0,407;0;0;0;0;4;279
automl/auto-sklearn;v.0.5.2;VR;0;0;1;1;151;182;92,8;-152;-21;0,094;-0,163;0;0,4902;0,0272;0;-2;277
automl/auto-sklearn;v.0.6.0;VR;0;0;1;1;235;235;92,6;-1543;-1064;0,078;0,163;0;-0,4902;-0,0272;0;-6;271
automl/auto-sklearn;v.0.7.0;VR;0;0;1;1;125;125;93;1867;1724;0,587;0,915;0;2,4902;0,1383;0,00083;16;287
automl/auto-sklearn;v.0.7.1;VR;0;0;1;1;57;57;93;228;30;0,283;0,059;0;-2,4902;-0,1383;-0,00083;-2;285
awslabs/aws-sam-cli;v0.2.2;VR;0;1;1;1;31;40;100;53;45;13,996;8,835;-0,25;-1,1887;-0,066;-0,00079;3;7
awslabs/aws-sam-cli;v0.2.3;VR;0;0;1;1;78;78;100;-94;-66;-3,958;-3,958;0,25;1,1887;0,066;0,00079;-1;6
awslabs/aws-sam-cli;v0.2.7;VR;0;1;1;1;31;78;100;6;4;3,958;3,958;-0,25;-1,1887;-0,066;-0,00079;1;7
awslabs/aws-sam-cli;v0.6.0;VR;0;0;1;1;43;186;66,1;176;-122;-13,97;-8,557;0,5;1,6887;0,0938;0,00113;-18;218
awslabs/aws-sam-cli;v0.6.1;VR;0;0;1;1;52;52;66,8;872;561;-1,374;-1,8;0;0,6887;0,0383;0,00046;5;223
awslabs/aws-sam-cli;v0.7.0;VR;0;0;1;1;12;31;67,2;2025;1366;-1,323;-1,422;0;0;0;0;24;247
awslabs/aws-sam-cli;v0.8.0;VR;0;0;1;1;10;10;67,3;2664;1612;0,746;-0,187;0;0;0;0;22;269
awslabs/aws-sam-cli;v0.10.0;VR;0;0;1;1;9;22;67,7;914;602;2,419;0,208;0;0;0;0;10;279
awslabs/aws-sam-cli;v0.11.0;VR;0;0;1;1;46;46;67,4;15;107;-4,864;-0,125;0;0;0;0;0;279
awslabs/aws-sam-cli;v0.12.0;VR;0;0;1;1;24;24;67,7;645;390;-1,437;-0,13;0;0;0;0;3;282
awslabs/aws-sam-cli;v0.13.0;VR;0;0;1;1;10;10;67,7;178;165;-0,214;-0,015;0;0;0;0;3;285
awslabs/aws-sam-cli;v0.14.0;VR;0;0;1;1;14;14;67,8;18;16;-0,113;-0,579;0;0;0;0;1;286
awslabs/aws-sam-cli;v0.16.0;VR;0;0;1;1;27;49;67,9;311;258;-0,113;-0,579;0;0;0;0;1;287
awslabs/aws-sam-cli;v0.17.0;VR;0;0;1;1;15;22;67,9;157;121;0,226;1,157;0;0;0;0;0;287
awslabs/aws-sam-cli;v0.19.0;VR;0;0;1;1;21;57;68,8;1882;1143;-1,203;-3,761;0;0;0;0;17;304
awslabs/aws-sam-cli;v0.21.0;VR;0;0;1;1;27;27;69,5;5673;4260;-1,047;-0,526;0;0;0;0;21;325
awslabs/aws-sam-cli;v0.22.0;VR;0;0;1;1;22;22;69,8;-938;-712;-0,239;-0,759;0;0;0;0;3;328
awslabs/aws-sam-cli;v0.30.0;VR;0;0;1;1;8;43;70,3;599;565;-0,672;-0,494;0;0;0;0;2;330
awslabs/aws-sam-cli;v0.31.0;VR;0;0;1;1;7;7;70,2;3304;2406;-0,023;-0,704;0;0;0;0;19;349
awslabs/aws-sam-cli;v0.32.0;VR;0;0;1;1;6;14;70,1;-148;-5;-0,056;0,105;0;0;0;0;-1;348
awslabs/aws-sam-cli;v0.33.1;VR;0;0;1;1;4;4;70,2;5732;4414;0,187;-0,105;0;0;0;0;38;386
awslabs/aws-sam-cli;v0.34.0;VR;0;0;1;1;1;1;70,4;324;172;3,489;0,21;0;0;0;0;2;388
awslabs/aws-sam-cli;v0.35.0;VR;0;0;1;1;6;6;71,1;2923;2363;-3,643;-0,826;0;0;0;0;20;408
awslabs/aws-sam-cli;v0.39.0;VR;0;0;1;1;6;21;71,9;-2213;-1613;3,643;0,617;0;0;0;0;-17;391
awslabs/aws-sam-cli;v0.40.0;VR;0;0;1;1;17;17;72,1;156;95;-1,799;0,839;0;0;0;0;3;394
awslabs/aws-sam-cli;v0.41.0;VR;0;0;1;1;27;27;72,2;308;230;0,605;0,839;0;0;0;0;1;395
awslabs/aws-sam-cli;v0.42.0;VR;0;0;1;1;15;15;72,4;376;253;1,231;0,455;0;0;0;0;3;398
awslabs/aws-sam-cli;v0.45.0;VR;0;0;1;1;11;26;72,5;59;26;0,294;0,473;0;0;0;0;2;400
awslabs/aws-sam-cli;v0.46.2;VR;0;0;1;1;1;8;72,5;41;37;-0,294;0;0;0;0;0;0;400
awslabs/aws-sam-cli;v0.48.0;VR;0;0;1;1;29;35;72,5;580;390;0,294;0,218;0;0;0;0;0;400
awslabs/aws-sam-cli;v0.51.0;VR;0;0;1;1;2;22;72,2;418;288;0,288;0,357;0;0;0;0;4;410
awslabs/serverless-application-model;1.4.0;VR;0;0;1;1;102;388;96,8;5232;2934;-6,865;-2,578;0,4167;10,9326;0,6074;0,00385;60;62
awslabs/serverless-application-model;1.5;VR;0;0;1;1;23;23;80,2;12694;7788;4,771;0,718;-0,1667;-9,4326;-0,524;-0,00306;125;187
awslabs/serverless-application-model;v1.7.0;VR;0;0;1;1;174;174;82,6;989;846;2,204;-0,059;0;-0,3113;-0,0173;0;3;190
awslabs/serverless-application-model;v1.6.1;VR;0;0;1;1;15;15;82,6;293;107;-5,268;-0,967;0;0,6226;0,0346;0;0;190
awslabs/serverless-application-model;v1.8.0;VR;0;0;1;1;15;15;82,6;149;172;5,268;0,967;0;0;0;0;0;190
awslabs/serverless-application-model;v1.9.0;VR;0;0;1;1;35;35;82,3;1421;766;0;0,118;0;-0,6226;-0,0346;0;8;198
awslabs/serverless-application-model;v1.10.0;VR;0;0;1;1;97;97;81,8;797;560;-2,737;-0,059;0;0;0;0;5;203
awslabs/serverless-application-model;v1.11.0;VR;0;0;1;1;51;51;80,6;-861;-209;2,825;0,869;0;0;0;0;3;206
awslabs/serverless-application-model;v1.15.0;VR;0;0;1;1;35;160;80,9;1071;886;0,088;0,071;0;0;0;0;3;209
awslabs/serverless-application-model;v1.19.0;VR;0;0;1;1;1;62;80,9;1861;1177;-2,38;-0,94;0;0;0;0;11;220
awslabs/serverless-application-model;v1.20.0;VR;0;0;1;1;20;40;75,6;-5891;-4022;4,659;3,007;0;0;0;0;-56;164
awslabs/serverless-application-model;v1.22.0;VR;0;0;1;1;24;63;75,6;681;508;-1,278;-1,397;0;0;0;0;0;164
awslabs/serverless-application-model;v1.24.0;VR;0;0;1;1;21;72;76,2;2010;1380;4,266;4,656;0;-0,6887;-0,0383;-0,00046;17;181
bear/python-twitter;v3.0;VR;0;0;1;1;370;536;80,6;619;661;-2,76;-0,511;-0,0714;-7,9383;-0,441;-0,00503;11;31
bear/python-twitter;v3.1;VR;0;0;1;1;149;149;93,3;1543;1605;0,746;-0,694;0;-10,2557;-0,5698;-0,00538;-1;30
bear/python-twitter;v3.2;VR;0;0;1;1;182;182;93,9;336;222;-0,134;-0,44;0;0;0;0;3;33
bear/python-twitter;v3.3;VR;0;0;1;1;119;178;93,9;48;40;-0,612;-0,056;0;0;0;0;0;33
bear/python-twitter;v3.4;VR;0;0;1;1;274;274;97,1;192;170;-4,785;-5,516;0;0,3962;0,022;0,00021;2;35
bear/python-twitter;v3.4.1;VR;0;0;1;1;19;19;94,6;172;138;0,474;0,312;0;0,3962;0,022;0,00021;2;37
bear/python-twitter;v3.5;VR;0;0;1;1;114;203;94,6;-34;-23;0;0;0;3,7959;0,2109;0,00011;0;37
beetbox/beets;v1.3.0;VR;0;0;1;1;15;64;84,9;-20;-19;0,123;0,062;0;0;0;0;0;73
beetbox/beets;v1.3.1;VR;0;0;1;1;32;32;84;504;329;0,027;0,113;0;58,6034;3,2557;-0,00542;2;75
beetbox/beets;v1.3.2;VR;0;0;1;1;71;71;84,4;1103;754;-1,837;-1,635;0,119;24,6711;1,3706;0,01824;2;77
beetbox/beets;v1.3.3;VR;0;0;1;1;66;66;87,2;3692;2087;0;0;-0,119;-67,7121;-3,7618;-0,01725;9;86
beetbox/beets;v1.3.4;VR;0;0;1;1;37;37;86,4;-616;-438;0,329;0,896;0;-38,1327;-2,1185;-0,00021;2;88
beetbox/beets;v1.3.5;VR;0;0;1;1;11;11;86,3;1794;1058;0,536;2,838;-0,1869;-37,5463;-2,0859;-0,00605;7;95
beetbox/beets;v1.3.6;VR;0;0;1;1;25;25;87,3;1511;874;1,601;-0,168;-0,0274;29,9737;1,6652;0,00009;7;102
beetbox/beets;v1.3.7;VR;0;0;1;1;103;103;88;1512;1018;1,295;0,336;0,1587;-14,3061;-0,7948;-0,00019;6;108
beetbox/beets;v1.3.8;VR;0;0;1;1;27;27;87,7;1737;1138;-0,048;2,661;-0,2505;-15,6676;-0,8704;-0,00005;6;114
beetbox/beets;v1.3.9;VR;0;0;1;1;60;60;87,9;1715;1256;-0,885;-0,87;0,2783;29,3797;1,6322;0,0024;2;116
beetbox/beets;v1.3.10;VR;0;0;1;1;49;49;86,7;-2419;-1557;0,237;1,164;-0,4722;-84,3392;-4,6855;-0,00344;4;120
beetbox/beets;v1.3.11;VR;0;0;1;1;91;91;90,7;4853;3577;-0,912;-1,979;0;39,2919;2,1829;0,00108;9;129
beetbox/beets;v1.3.12;VR;0;0;1;1;13;13;90,1;-429;-219;0,161;0,564;0;-8,1555;-0,4531;-0,0002;2;131
beetbox/beets;v1.3.14;VR;0;0;1;1;101;106;90,4;1196;785;1,047;0,55;0;-14,0158;-0,7787;-0,00085;5;136
beetbox/beets;v1.3.15;VR;0;0;1;1;76;76;90,6;703;467;0,26;0,063;0;-3,9069;-0,217;-0,00003;3;139
beetbox/beets;v1.3.16;VR;0;0;1;1;72;72;91;1960;1150;0,995;0,822;0;-3,9069;-0,217;-0,00003;5;144
beetbox/beets;v1.3.17;VR;0;0;1;1;41;41;91,2;1135;708;0,339;0;0;-0,2227;-0,0124;-0,0026;4;148
beetbox/beets;v1.3.18;VR;0;0;1;1;113;113;92,7;777;322;0,324;0,667;0;0,1114;0,0062;0,0013;3;151
beetbox/beets;v1.3.19;VR;0;0;1;1;26;26;94,8;3435;2207;-0,264;-0,772;0;7,9251;0,4403;0,00201;2;153
beetbox/beets;v1.4.1;VR;0;0;1;1;153;153;96,1;666;548;-0,468;-0,004;0;10,1232;0,5624;0,0006;2;155
beetbox/beets;v1.4.2;VR;0;0;1;1;21;21;96,2;94;45;0,02;0,002;0;2,2886;0,1271;0,00023;1;156
beetbox/beets;v1.4.3;VR;0;0;1;1;23;23;96,2;702;472;-0,12;-0,68;0;2,2886;0,1271;0,00023;1;157
beetbox/beets;v1.4.4;VR;0;0;1;1;152;152;96,2;650;370;-0,614;-0,821;0,1379;0;0;0;2;159
beetbox/beets;v1.4.5;VR;0;0;1;1;10;10;96,2;483;332;-0,291;-0,023;-0,069;3,7355;0,2075;0,00131;1;160
beetbox/beets;v1.4.6;VR;0;0;1;1;184;184;96,2;316;220;-0,822;-0,051;0,0849;23,7098;1,3172;0,00227;-1;159
beetbox/beets;v1.4.7;VR;0;0;1;1;159;159;96,2;434;321;0,158;-0,864;-0,008;-9,9871;-0,5548;-0,00048;1;160
beetbox/beets;v1.4.8;VR;0;0;1;1;353;353;95,8;1846;1424;-0,158;-0,033;0,008;9,9871;0,5548;0,00048;6;166
belluzj/fantasque-sans;v1.8-alpha;VR;0;0;1;1;181;181;100;84;59;-2,168;3,303;-2,2818;-2092,2059;-116,2337;-0,0734;1;3
belluzj/fantasque-sans;v1.7.2;VR;0;0;1;1;0;0;100;-84;-59;2,168;-3,303;2,2818;2092,2059;116,2337;0,0734;-1;2
belluzj/fantasque-sans;v1.8.0;VR;0;0;1;1;678;678;100;84;58;-0,289;4,599;-2,2818;-2092,2059;-116,2337;-0,0734;1;3
bigchaindb/bigchaindb;v0.1.1;VR;0;0;1;1;5;5;84,6;117;68;-3,884;-0,287;0,3;4,8117;0,2673;0,00029;1;26
bigchaindb/bigchaindb;v0.1.2;VR;0;0;1;1;0;0;85,2;131;88;-1,779;-0,027;0,2;-1,4923;-0,0829;0,00029;1;27
bigchaindb/bigchaindb;v0.1.4;VR;0;0;1;1;7;7;85,7;116;109;-1,728;-1,816;0;1,4923;0,0829;0,00214;1;28
bigchaindb/bigchaindb;v0.1.3;VR;0;0;1;1;0;0;85,7;-44;-35;0,285;0,288;0;0;0;-0,00214;0;28
bigchaindb/bigchaindb;v0.1.5;VR;0;0;1;1;58;58;85,7;164;111;-0,285;-0,288;0;0;0;0,00214;0;28
bigchaindb/bigchaindb;v0.2.0;VR;0;0;1;1;6;6;85,1;1553;780;0,268;-0,762;0;36,6229;2,0346;0,0104;19;47
bigchaindb/bigchaindb;v0.3.0;VR;0;0;1;1;7;7;81,6;34;-89;0,888;2,129;0;-3,7557;-0,2086;-0,00183;2;49
bigchaindb/bigchaindb;v0.4.0;VR;0;0;1;1;24;24;83,9;1509;912;-0,146;0,361;0;3,6579;0,2032;-0,00179;7;56
bigchaindb/bigchaindb;v0.4.1;VR;0;0;1;1;17;17;83,9;102;53;0,047;0;0;0;0;0;0;56
bigchaindb/bigchaindb;v0.5.0;VR;0;0;1;1;19;21;84,2;312;202;-0,168;0,005;0;2,8474;0,1582;-0,00176;1;57
bigchaindb/bigchaindb;v0.6.0;VR;0;0;1;1;59;59;83,6;749;485;-1,825;-0,062;0,1;-13,1621;-0,7312;-0,0029;10;67
bigchaindb/bigchaindb;v0.7.0;VR;0;0;1;1;57;57;84;4524;3102;-1,327;-0,161;0;5,8809;0,3267;0,00028;14;81
bigchaindb/bigchaindb;v0.8.0;VR;0;0;1;1;32;32;85,2;1327;482;1,657;0,339;-0,1;-10,1286;-0,5627;-0,00086;7;88
bigchaindb/bigchaindb;v0.9.0;VR;0;0;1;1;10;69;86,6;4232;2847;-3,738;-5,012;-0,1;-29,5721;-1,6429;-0,00168;46;134
bigchaindb/bigchaindb;v0.10.0;VR;0;0;1;1;12;71;86,5;1834;1291;-0,946;-1,755;0,1;2,7977;0,1554;0,00017;14;148
bigchaindb/bigchaindb;v1.0.0rc1;VR;0;0;1;1;38;66;86,5;1998;1283;-0,297;0,086;0;15,794;0,8774;0,00151;8;156
bigchaindb/bigchaindb;v0.10.3;VR;0;0;1;1;6;6;86,5;-1981;-1271;0,297;-0,086;0;-15,794;-0,8774;-0,00151;-8;148
bigchaindb/bigchaindb;v1.0.0;VR;0;0;1;1;6;6;86,7;2264;1469;-0,819;-1,121;0;15,794;0,8774;0,00151;10;158
bigchaindb/bigchaindb;v1.1.0;VR;0;0;1;1;75;83;86,7;197;112;-0,024;-0,927;0;5,6381;0,3132;0;0;158
bigchaindb/bigchaindb;v1.2.0;VR;0;0;1;1;48;48;86,7;293;170;-1,152;0;0,1;5,568;0,3093;0,00115;0;158
bigchaindb/bigchaindb;v1.3.0;VR;0;0;1;1;8;8;86,8;57;-25;0,29;0,464;-0,0833;-2,7;-0,15;-0,00058;1;159
bigchaindb/bigchaindb;v2.0.0a1;VR;0;0;1;1;133;133;87,7;2202;1328;-0,94;-0,309;0;1,5715;0,0873;-0,00058;12;171
bigchaindb/bigchaindb;v2.0.0a2;VR;0;0;1;1;15;15;87,7;190;114;-0,125;0;0;11,791;0,6551;0,00088;0;171
bigchaindb/bigchaindb;v2.0.0a3;VR;0;0;1;1;15;15;87,9;387;170;0,251;0,024;-0,0167;-2,3927;-0,1329;0,00028;3;174
bigchaindb/bigchaindb;v2.0.0a5;VR;0;0;1;1;2;8;87,9;4;4;0;0;0;0;0;0,0002;0;174
bigchaindb/bigchaindb;v2.0.0a6;VR;0;0;1;1;6;6;88,5;-2220;-1481;0,974;1,181;0;-4,6126;-0,2563;0;-17;157
bigchaindb/bigchaindb;v2.0.0b1;VR;0;0;1;1;15;15;88,5;-3769;-2375;-0,735;-1,181;0;0;0;0;-27;130
bigchaindb/bigchaindb;v2.0.0b2;VR;0;0;1;1;45;45;87,5;-2666;-1519;-0,302;0;0;0;0;0;-10;120
bigchaindb/bigchaindb;v2.0.0b3;VR;0;0;1;1;2;2;88,1;-274;-192;0,382;1,037;0;-4,6126;-0,2563;-0,0001;-2;118
bigchaindb/bigchaindb;v2.0.0b4;VR;0;0;1;1;12;12;88,4;282;159;0,382;-1,037;0;-4,6126;-0,2563;-0,00065;3;121
bigchaindb/bigchaindb;v2.0.0b6;VR;0;0;1;1;47;49;87,3;1604;838;7,856;5,459;0;3,8883;0,216;0,00055;13;134
bigchaindb/bigchaindb;v2.0.0b7;VR;0;0;1;1;11;11;87,3;552;370;-0,516;-2,264;0;0;0;0;0;134
bigchaindb/bigchaindb;v2.0.0b9;VR;0;0;1;1;24;60;87,3;25;21;-0,903;0;0;0;0;0;0;134
bigchaindb/bigchaindb;v2.0.0;VR;0;0;1;1;314;314;87,4;49;35;0,169;1,132;0;4,9747;0,2764;0,00083;1;135
bigchaindb/bigchaindb;v2.2.1;VR;0;0;1;1;198;198;87,4;124;9;0,946;0,84;0;-7,1349;-0,3964;0;0;135
billryan/algorithm-exercise;20180722_112814;VR;0;0;1;1;0;128;88,9;21;19;-0,314;-0,314;0,1406;42;2,3333;0,00933;0;9
binux/pyspider;v0.2.0;VR;0;0;1;1;248;248;71,2;1966;1581;-5,819;-7,438;1,1875;67,6356;3,7575;0,01242;17;59
binux/pyspider;v0.3.0;VR;0;0;1;1;60;60;90,5;4347;3127;-2,651;-2,651;0,3125;23,5586;1,3088;0,00843;15;74
binux/pyspider;v0.3.1;VR;0;0;1;1;11;11;88,8;685;503;-0,647;-0,647;0,1538;94,3701;5,2428;0,00128;6;80
binux/pyspider;v0.3.2;VR;0;0;1;1;20;20;89;322;264;0,647;0,647;-0,1538;-65,1482;-3,6193;-0,00128;2;82
binux/pyspider;v0.3.3;VR;0;0;1;1;25;25;89;276;207;-0,647;-0,647;0;0;0;0,00128;0;82
binux/pyspider;v0.3.4;VR;0;0;1;1;44;44;88,2;419;339;0,647;0,647;0;0;0;0;3;85
binux/pyspider;v0.3.5;VR;0;0;1;1;31;31;88,9;725;541;-0,323;-0,323;0,1678;75,2508;4,1806;0,00149;5;90
binux/pyspider;v0.3.6;VR;0;0;1;1;172;172;90,6;960;752;-0,246;0,323;-0,0567;-43,6073;-2,4226;-0,00036;6;96
binux/pyspider;v0.3.7;VR;0;0;1;1;162;162;90,2;-48;-147;0,554;1,23;-0,1923;-23,6282;-1,3127;-0,00047;6;102
binux/pyspider;v0.3.8;VR;0;0;1;1;120;120;90,2;158;126;-0,18;-0,417;0,0455;17,7095;0,9839;0,00083;0;102
binux/pyspider;v0.3.9;VR;0;0;1;1;212;212;90,3;935;768;0,165;0,469;-0,0357;5,9187;0,3288;0,00045;1;103
binux/pyspider;v0.3.10;VR;0;0;1;1;396;396;90,3;84;31;0;0;0,0714;0;0;0;0;103
bitcoinbook/bitcoinbook;second_edition_print3_rc1;VR;0;0;1;1;29;243;100;350;206;-17,816;-17,816;1,3826;109,9574;6,1087;0,01634;0;12
blaze/blaze;0.6.3;VR;0;0;1;1;3;3;96;106;53;-0,791;-0,003;0;22,7842;1,2658;0,00151;0;101
blaze/blaze;0.6.4;VR;0;0;1;1;34;34;96,4;3306;2195;-1,997;-1,677;0,0476;15,8816;0,8823;0,00112;10;111
blaze/blaze;0.6.5;VR;0;0;1;1;3;3;96,4;180;108;0,089;0,413;0,0408;36,0592;2,0033;0,00121;1;112
blaze/blaze;0.7.1;VR;0;0;1;1;107;107;96,6;913;130;2,781;1,916;0,7687;134,8966;7,4943;0,0084;5;117
blaze/blaze;0.7.2;VR;0;0;1;1;63;63;96,6;-75;-31;-0,626;-0,079;-0,1429;-21,4152;-1,1897;-0,0024;0;117
blaze/blaze;0.7.3;VR;0;0;1;1;0;0;96,6;261;177;-0,345;-1,204;0,0809;36,3229;2,0179;0,00024;-1;116
blaze/blaze;0.8.0;VR;0;0;1;1;31;31;95,9;2076;1343;-0,266;-0,315;0,062;14,9076;0,8282;0,00216;6;122
blaze/blaze;0.8.1;VR;0;0;1;1;73;73;95,2;-251;-317;0,346;-0,368;-0,0683;-58,464;-3,248;0,0015;2;124
blaze/blaze;0.8.3;VR;0;0;1;1;68;69;95,2;1901;1237;-0,085;-0,759;0,0397;0;0;-0,00085;0;124
blaze/blaze;0.10.0;VR;0;0;1;1;223;223;95;3756;2730;-1,289;-1,888;0,1595;208,8362;11,602;0,01407;-4;120
blaze/blaze;0.10.1;VR;0;0;1;1;11;11;95;550;363;-0,446;0;0;31,3085;1,7394;0;0;120
blaze/blaze;0.11.0;VR;0;0;1;1;74;74;94,5;-345;-246;0,759;0,204;-0,4548;-173,6959;-9,6498;-0,0049;8;128
Blizzard/s2client-proto;1.2.0;VR;0;0;1;1;74;74;50;56;43;6,816;6,816;0;19,0566;1,0587;0,00318;3;4
boto/boto3;0.0.2;VR;0;0;1;1;0;0;88,9;140;74;5,156;9,819;0;-2,2942;-0,1275;-0,00153;1;27
boto/boto3;0.0.3;VR;0;0;1;1;0;0;88,9;1;1;0,263;0,263;0;0;0;0;0;27
boto/boto3;0.0.5;VR;0;0;1;1;12;20;89,7;777;460;-0,229;-1,268;0;0;0;0;2;29
boto/boto3;0.0.6;VR;0;0;1;1;2;2;89,3;274;200;-5,19;-4,736;0;2,2942;0,1275;0,00153;-1;28
boto/boto3;0.0.8;VR;0;0;1;1;6;55;89,3;171;109;0;-4,422;0;0;0;0;0;28
boto/boto3;0.0.12;VR;0;0;1;1;3;44;89,7;245;151;1,621;2,282;0;-1,8979;-0,1054;-0,00127;1;29
boto/boto3;0.0.14;VR;0;0;1;1;6;13;89,7;2223;1430;1,068;2,445;0;1,8979;0,1054;0,00049;10;39
buildbot/buildbot;v1.0.0;VR;0;0;1;1;35;40;95,3;1404;1247;0,133;0,069;0;-1,8849;-0,1047;0;3;774
buildbot/buildbot;v1.1.0;VR;0;0;1;1;27;27;95,3;163;131;0;0;0;1,8849;0,1047;0;0;774
buildbot/buildbot;v1.2.0;VR;0;0;1;1;27;93;95,4;909;808;0;0;-0,0139;0;0;0;2;776
buildbot/buildbot;v1.3.0;VR;0;0;1;1;32;32;95,4;1395;1137;0,102;0,078;-0,025;-1,8849;-0,1047;0;4;780
buildbot/buildbot;v1.4.0;VR;0;0;1;1;51;51;95,3;-3371;-3266;0,022;0,072;-0,0111;-1,8849;-0,1047;0;0;780
buildbot/buildbot;v1.5.0;VR;0;0;1;1;37;37;95,3;59;54;0,19;0,002;0;0;0;0;0;780
buildbot/buildbot;v1.6.0;VR;0;0;1;1;39;39;95,3;177;167;-0,117;-0,083;0,0917;8,5137;0,473;0;-1;779
buildbot/buildbot;v1.7.0;VR;0;0;1;1;34;34;95,3;-78;-312;-0,016;-0,107;0;0,8842;0,0491;0,00016;2;781
buildbot/buildbot;v1.8.0;VR;0;0;1;1;31;31;95,3;1214;842;0,101;0,032;0,2083;7,1021;0,3946;0,00045;7;788
buildbot/buildbot;v2.0.0;VR;0;0;1;1;0;12;95,4;-2883;-2075;-0,269;-0,517;0;1,0782;0,0599;0,00105;-13;775
buildbot/buildbot;v2.0.1;VR;0;0;1;1;5;5;95,4;13;6;-0,112;0;0;0;0;0;0;775
buildbot/buildbot;v2.1.0;VR;0;0;1;1;30;30;95,4;1983;1214;-0,187;-0,197;0;0,0293;0,0016;0,00066;3;778
buildbot/buildbot;v2.2.0;VR;0;0;1;1;29;29;95,5;2173;1836;-0,051;-0,121;0;0;0;0;4;782
buildbot/buildbot;v2.3.0;VR;0;0;1;1;29;29;95,6;1065;695;0,051;0,073;0;-0,0146;-0,0008;-0,00001;5;787
buildbot/buildbot;v1.8.2;VR;0;0;1;1;17;17;95,3;-2394;-1716;0,568;0,763;0;-1,0928;-0,0607;-0,0017;1;788
buildbot/buildbot;v2.3.1;VR;0;0;1;1;0;0;95,6;2358;1682;-0,568;-0,763;0;1,0928;0,0607;0,0017;-1;787
buildbot/buildbot;v2.4.0;VR;0;0;1;1;87;87;95,6;1698;1324;-0,097;-0,292;0;0,0146;0,0008;0;6;793
buildbot/buildbot;v2.4.1;VR;0;0;1;1;24;24;95,6;156;81;0,097;0,292;0;-0,0146;-0,0008;0;2;795
buildbot/buildbot;v2.5.0;VR;0;0;1;1;36;36;95,4;875;798;-0,143;-0,511;0;0,0146;0,0008;0;3;798
buildbot/buildbot;v2.5.1;VR;0;0;1;1;38;38;95,4;12;17;0,092;0,438;0;0;0;0;0;798
buildbot/buildbot;v2.6.0;VR;0;0;1;1;58;58;95,3;213;169;-0,092;0;0;0;0;0;3;801
buildbot/buildbot;v2.7.0;VR;0;0;1;1;37;37;95,3;513;325;0;-0,438;0;0;0;0;2;803
buildbot/buildbot;v2.8.1;VR;0;0;1;1;10;100;95,6;5076;3695;-0,08;-0,091;0;-0,0293;-0,0016;-0,00065;18;821
burnash/gspread;v0.3.0;VR;0;0;1;1;239;477;92,9;380;251;0;2,574;-0,375;-54,5025;-3,0279;-0,00779;3;14
burnash/gspread;v0.5.0;VR;0;0;1;1;149;362;92,9;229;125;-4,862;0;0;0;0;0;0;14
